Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
-5.0,6.0,2.0,-1.342,-0.472,0.85,629.3661481017552,2299.819148101755,-134.06985189824476,-90.0,0.0,-0.01,1500,0.0,0,2519.855,-18548.87,2.588,0,-0.065,2.433,-2.145,-1.241,-1.882,4.466,37.048,1375.792,-1013.379,154.03,-258.355,344.877
4.0,-2.0,7.0,1.205,0.835,0.758,629.374886133411,2299.8268861334113,-134.07911386658893,-90.0,0.0,-0.01,1500,0.0,0,2520.37,-16498.01,2.302,0,-0.068,2.424,-2.12,-1.233,-1.9,4.485,38.402,1371.073,-1001.972,153.083,-260.842,346.313
1.0,4.0,2.0,-0.7,1.106,0.839,629.3826396566166,2299.8346396566167,-134.08936034338342,-90.0,0.0,-0.01,1500,0.0,0,2520.065,-16959.84,2.366,0,-0.07,2.534,-2.039,-1.247,-1.961,4.466,39.586,1432.927,-963.386,154.859,-269.155,344.84
9.0,0.0,9.0,0.865,2.216,0.784,629.3904087023858,2299.842408702386,-134.0995912976141,-90.0,0.0,-0.01,1500,0.0,0,2520.123,-16865.65,2.353,0,-0.088,2.477,-2.012,-1.242,-1.97,4.473,50.074,1400.567,-950.711,154.208,-270.464,345.392
-1.0,7.0,6.0,-1.422,0.471,0.855,629.3981933017951,2299.8501933017956,-134.10980669820478,-90.0,0.0,-0.01,1500,0.0,0,2520.027,-16504.09,2.302,0,-0.069,2.425,-1.992,-1.244,-2.047,4.475,39.078,1371.241,-941.417,154.444,-281.002,345.576
4.0,0.0,15.0,1.131,0.887,0.981,629.4059934859829,2299.858993485983,-134.12000651401706,-90.0,0.0,-0.01,1500,0.0,0,2519.932,-16892.99,2.357,0,-0.087,2.44,-1.974,-1.261,-2.035,4.476,49.398,1379.837,-932.827,156.576,-279.3,345.613
-3.0,6.0,7.0,-1.091,-0.042,0.893,629.4148092861499,2299.86580928615,-134.1301907138502,-90.0,0.0,-0.01,1500,0.0,0,2519.817,-17297.09,2.413,0,-0.084,2.405,-2.021,-1.237,-2.083,4.473,47.706,1359.949,-954.936,153.616,-285.911,345.429
6.0,0.0,11.0,0.79,1.274,0.922,629.421640733559,2299.873640733559,-134.141359266441,-90.0,0.0,-0.01,1500,0.0,0,2519.646,-16245.83,2.266,0,-0.101,2.34,-2.078,-1.25,-2.067,4.483,57.349,1323.376,-982.115,155.155,-283.686,346.202
-1.0,4.0,5.0,-0.531,0.432,0.798,629.4284878595364,2299.8814878595367,-134.1525121404636,-90.0,0.0,-0.01,1500,0.0,0,2519.646,-18242.0,2.545,0,-0.102,2.339,-2.129,-1.238,-2.115,4.479,58.025,1322.87,-1006.197,153.734,-290.363,345.871
5.0,0.0,7.0,0.784,0.823,0.84,629.4363506954704,2299.8893506954705,-134.16264930452954,-90.0,0.0,-0.01,1500,0.0,0,2519.76,-16376.48,2.285,0,-0.102,2.287,-2.247,-1.265,-2.105,4.49,57.687,1293.376,-1061.682,157.049,-288.988,346.718
-2.0,5.0,1.0,-1.391,0.316,0.874,629.4442292728125,2299.8972292728126,-134.17377072718742,-90.0,0.0,-0.01,1500,0.0,0,2519.569,-18807.13,2.624,0,-0.103,2.249,-2.323,-1.256,-2.125,4.488,58.702,1271.634,-1097.592,155.924,-291.672,346.534
6.0,-3.0,8.0,2.115,1.278,0.74,629.453123623077,2299.905123623077,-134.184876376923,-90.0,0.0,-0.01,1500,0.0,0,2519.741,-17111.75,2.387,0,-0.1,2.257,-2.374,-1.257,-2.075,4.491,56.841,1276.185,-1121.673,155.984,-284.799,346.754
-1.0,6.0,4.0,-1.527,0.538,0.776,629.4620337778413,2299.9140337778413,-134.1939662221588,-90.0,0.0,-0.01,1500,0.0,0,2519.646,-17494.58,2.441,0,-0.122,2.283,-2.356,-1.254,-2.101,4.483,69.36,1290.848,-1113.224,155.628,-288.399,346.202
8.0,2.0,13.0,0.049,1.75,0.865,629.4729597687458,2299.9219597687456,-134.2040402312542,-90.0,0.0,-0.01,1500,0.0,0,2520.332,-17066.18,2.381,0,-0.102,2.289,-2.36,-1.264,-2.021,4.507,57.687,1294.556,-1114.914,156.931,-277.402,348.006
0.0,4.0,6.0,-0.426,0.783,0.899,629.4819016274947,2299.9309016274947,-134.21409837250525,-90.0,0.0,0.0,1500,0.0,0,2520.199,-16367.37,2.283,0,-0.118,2.263,-2.261,-1.267,-2.058,4.478,67.161,1279.724,-1068.582,157.227,-282.508,345.76
7.0,1.0,13.0,0.744,1.934,1.042,629.4928593858555,2299.9398593858555,-134.2241406141445,-90.0,0.0,0.0,1500,0.0,0,2520.275,-16601.32,2.316,0,-0.087,2.298,-2.222,-1.261,-2.006,4.494,49.398,1299.443,-1049.852,156.516,-275.308,347.012
-4.0,6.0,5.0,-1.385,-0.055,0.812,629.502833075659,2299.9488330756594,-134.23416692434085,-90.0,0.0,0.0,1500,0.0,0,2519.703,-16604.36,2.316,0,-0.117,2.176,-2.217,-1.246,-2.034,4.501,66.315,1230.51,-1047.74,154.74,-279.235,347.601
6.0,0.0,9.0,0.86,1.339,0.982,629.5118227288004,2299.9568227288005,-134.24517727119962,-90.0,0.0,0.0,1500,0.0,0,2520.294,-15468.03,2.158,0,-0.091,2.085,-2.213,-1.248,-1.998,4.497,51.935,1178.937,-1045.628,154.918,-274.195,347.27
-2.0,5.0,2.0,-1.022,0.059,0.876,629.5218283772379,2299.964828377238,-134.25517162276213,-90.0,0.0,0.0,1500,0.0,0,2519.875,-16759.31,2.338,0,-0.1,2.043,-2.225,-1.262,-2.015,4.505,56.841,1155.173,-1051.12,156.694,-276.551,347.859
7.0,-2.0,6.0,1.736,1.622,0.963,629.5308500529942,2299.973850052994,-134.2651499470058,-90.0,0.0,0.0,1500,0.0,0,2520.542,-14349.93,2.002,0,-0.086,1.885,-2.207,-1.26,-1.966,4.512,49.059,1065.847,-1042.952,156.398,-269.875,348.448
-3.0,4.0,3.0,-0.815,0.067,0.895,629.5398877881562,2299.982887788156,-134.2751122118439,-90.0,0.0,0.0,1500,0.0,0,2519.875,-16109.11,2.247,0,-0.082,2.023,-2.236,-1.262,-1.975,4.507,46.353,1143.881,-1056.33,156.694,-271.053,348.006
7.0,1.0,9.0,0.735,1.909,0.861,629.5499416148746,2299.9909416148744,-134.28505838512547,-90.0,0.0,0.0,1500,0.0,0,2520.351,-14656.8,2.045,0,-0.069,2.048,-2.24,-1.256,-1.929,4.51,38.909,1158.207,-1058.443,155.924,-264.835,348.264
-1.0,6.0,7.0,-1.364,0.206,0.839,629.5600115653648,2300.0000115653647,-134.29398843463522,-90.0,0.0,0.0,1500,0.0,0,2519.626,-15328.27,2.138,0,-0.074,2.122,-2.218,-1.271,-1.932,4.508,41.954,1200.005,-1048.163,157.819,-265.162,348.117
9.0,0.0,10.0,0.93,2.397,0.905,629.5700976719068,2300.0090976719066,-134.3039023280933,-90.0,0.0,0.0,1500,0.0,0,2519.913,-15759.71,2.199,0,-0.068,2.084,-2.222,-1.265,-1.894,4.517,38.571,1178.432,-1049.993,156.99,-259.991,348.816
-2.0,5.0,6.0,-1.163,-0.118,0.716,629.5801999668447,2300.0171999668446,-134.31280003315533,-90.0,0.0,0.0,1500,0.0,0,2519.607,-15051.78,2.1,0,-0.062,2.15,-2.152,-1.28,-1.903,4.502,35.187,1216.016,-1016.758,158.884,-261.169,347.638
4.0,0.0,11.0,1.229,1.013,1.0,629.591318482588,2300.026318482588,-134.32268151741206,-90.0,0.0,0.0,1500,0.0,0,2520.123,-15829.59,2.208,0,-0.052,2.12,-2.084,-1.277,-1.846,4.502,29.605,1198.656,-984.51,158.588,-253.445,347.638
-5.0,5.0,3.0,-1.422,-0.429,0.792,629.6004532516106,2300.0354532516103,-134.33254674838946,-90.0,0.0,0.0,1500,0.0,0,2519.855,-15504.49,2.163,0,-0.045,2.087,-2.038,-1.276,-1.872,4.513,25.545,1180.117,-962.963,158.351,-256.98,348.485
6.0,0.0,6.0,0.822,1.519,0.961,629.6106043064516,2300.0446043064517,-134.3413956935484,-90.0,0.0,0.0,1500,0.0,0,2519.932,-15088.24,2.105,0,-0.026,2.036,-1.944,-1.282,-1.833,4.497,14.887,1151.297,-918.462,159.121,-251.547,347.27
-3.0,5.0,0.0,-1.426,-0.647,0.814,629.6197716797153,2300.0527716797155,-134.3512283202847,-90.0,0.0,0.0,1500,0.0,0,2519.722,-16552.7,2.309,0,-0.029,2.091,-1.897,-1.288,-1.868,4.502,16.41,1182.308,-896.353,159.891,-256.456,347.638
9.0,2.0,7.0,0.189,2.621,0.821,629.6299554040712,2300.060955404071,-134.36004459592883,-90.0,0.0,0.0,1500,0.0,0,2520.027,-15179.39,2.118,0,-0.044,2.098,-1.868,-1.273,-1.851,4.498,25.037,1186.184,-882.693,158.055,-254.034,347.344
-2.0,2.0,4.0,0.466,0.273,0.836,629.6381555122541,2300.070155512254,-134.36984448774587,-90.0,0.0,0.0,1500,0.0,0,2519.76,-16549.67,2.309,0,-0.017,2.224,-1.849,-1.273,-1.903,4.519,9.643,1257.814,-873.68,157.996,-261.235,348.964
7.0,0.0,12.0,0.831,1.866,0.719,629.6473720370645,2300.0783720370646,-134.3786279629354,-90.0,0.0,0.0,1500,0.0,0,2520.104,-15662.48,2.185,0,-0.035,2.258,-1.844,-1.277,-1.834,4.505,19.624,1277.196,-871.145,158.47,-251.744,347.896
-1.0,6.0,6.0,-1.166,0.607,0.737,629.6566050113687,2300.087605011369,-134.38839498863126,-90.0,0.0,0.0,1500,0.0,0,2519.836,-15680.71,2.188,0,-0.013,2.423,-1.861,-1.277,-1.869,4.518,7.613,1370.23,-879.454,158.47,-256.522,348.853
12.0,-2.0,9.0,1.924,3.61,0.825,629.6658544680984,2300.0958544680984,-134.39714553190166,-90.0,0.0,0.0,1500,0.0,0,2520.39,-16264.06,2.269,0,-0.031,2.451,-1.862,-1.277,-1.815,4.516,17.594,1386.073,-879.736,158.588,-249.125,348.743
-2.0,5.0,5.0,-0.765,0.167,0.655,629.6741204402514,2300.1041204402513,-134.40687955974863,-90.0,0.0,0.0,1500,0.0,0,2519.798,-15234.08,2.125,0,-0.007,2.544,-1.901,-1.271,-1.849,4.528,3.891,1438.657,-898.465,157.759,-253.773,349.627
6.0,0.0,9.0,1.012,2.031,0.837,629.6824029608917,2300.112402960892,-134.41659703910832,-90.0,0.0,0.0,1500,0.0,0,2520.199,-16817.04,2.346,0,-0.037,2.493,-1.981,-1.268,-1.797,4.509,20.977,1410.005,-936.066,157.463,-246.703,348.191
-5.0,3.0,4.0,-0.281,-0.538,0.631,629.6907020631494,2300.1207020631496,-134.4272979368506,-90.0,0.0,0.0,1500,0.0,0,2519.493,-16215.45,2.262,0,-0.007,2.509,-1.933,-1.262,-1.853,4.524,4.06,1419.107,-913.252,156.694,-254.362,349.369
8.0,0.0,7.0,0.54,2.502,0.88,629.6990177802209,2300.130017780221,-134.43698221977917,-90.0,0.0,0.0,1500,0.0,0,2520.504,-15926.81,2.222,0,-0.028,2.485,-1.926,-1.266,-1.823,4.517,15.733,1405.118,-910.013,157.167,-250.303,348.78
-2.0,4.0,3.0,-0.831,0.064,0.698,629.7063501453689,2300.138350145369,-134.44764985463104,-90.0,0.0,0.0,1500,0.0,0,2519.76,-16896.03,2.357,0,-0.013,2.424,-1.904,-1.281,-1.903,4.526,7.105,1370.904,-899.733,159.003,-261.169,349.516
9.0,2.0,9.0,0.249,2.765,0.76,629.7136991919232,2300.1466991919233,-134.45730080807675,-90.0,0.0,0.0,1500,0.0,0,2520.351,-15914.66,2.22,0,-0.029,2.358,-1.954,-1.294,-1.896,4.534,16.41,1333.657,-923.532,160.601,-260.318,350.105
-4.0,5.0,5.0,-1.171,-0.436,0.735,629.7220649532799,2300.15406495328,-134.46693504672012,-90.0,0.0,0.0,1500,0.0,0,2519.817,-17133.02,2.39,0,-0.019,2.401,-1.829,-1.288,-1.945,4.519,10.658,1357.927,-864.245,159.95,-266.929,348.927
7.0,0.0,9.0,1.071,2.225,0.779,629.7294474629018,2300.162447462902,-134.47655253709812,-90.0,0.0,0.0,1500,0.0,0,2520.37,-16343.06,2.28,0,-0.027,2.374,-1.904,-1.286,-1.948,4.511,15.225,1342.589,-899.733,159.595,-267.387,348.301
-2.0,4.0,3.0,-0.746,-0.049,0.776,629.7368467543193,2300.1708467543194,-134.48515324568066,-90.0,0.0,0.0,1500,0.0,0,2519.989,-15902.51,2.219,0,-0.02,2.531,-1.887,-1.294,-1.989,4.52,11.334,1431.41,-891.706,160.601,-273.017,349.001
10.0,1.0,8.0,0.142,3.345,0.802,629.7452628611294,2300.1792628611297,-134.4947371388706,-90.0,0.0,0.0,1500,0.0,0,2520.199,-17117.83,2.388,0,-0.032,2.514,-1.958,-1.299,-1.964,4.538,18.44,1421.972,-925.222,161.252,-269.613,350.437
-1.0,3.0,3.0,0.012,0.422,0.656,629.7526958169966,2300.1876958169964,-134.50430418300346,-90.0,0.0,0.0,1500,0.0,0,2519.741,-15929.85,2.222,0,-0.036,2.616,-1.998,-1.298,-1.988,4.523,20.639,1479.275,-944.093,161.193,-272.951,349.295
6.0,1.0,9.0,0.264,1.675,0.838,629.7611456556526,2300.196145655653,-134.5148543443474,-90.0,0.0,0.0,1500,0.0,0,2520.008,-17749.8,2.476,0,-0.043,2.641,-2.057,-1.291,-1.949,4.522,24.53,1493.77,-971.976,160.305,-267.518,349.185
-4.0,4.0,3.0,-0.97,-0.66,0.571,629.7696124108969,2300.204612410897,-134.52438758910313,-90.0,0.0,0.0,1500,0.0,0,2519.569,-17054.03,2.379,0,-0.045,2.614,-2.079,-1.298,-2.004,4.522,25.714,1478.433,-982.397,161.134,-275.111,349.185
7.0,0.0,8.0,1.104,2.257,0.718,629.7770961165965,2300.2130961165967,-134.53490388340353,-90.0,0.0,0.0,1500,0.0,0,2519.951,-17342.66,2.419,0,-0.059,2.581,-2.182,-1.288,-1.978,4.519,33.327,1459.556,-1031.264,159.891,-271.577,348.927
-2.0,4.0,5.0,-0.602,0.131,0.638,629.7855968066862,2300.221596806686,-134.5444031933138,-90.0,0.0,0.0,1500,0.0,0,2519.76,-17646.49,2.462,0,-0.054,2.525,-2.185,-1.275,-1.998,4.538,30.62,1427.702,-1032.39,158.292,-274.326,350.437
8.0,1.0,8.0,0.367,2.608,0.76,629.7941145151688,2300.230114515169,-134.5548854848312,-90.0,0.0,0.0,1500,0.0,0,2520.504,-16227.6,2.264,0,-0.073,2.463,-2.201,-1.286,-1.994,4.528,41.447,1392.983,-1039.854,159.595,-273.671,349.627
-2.0,3.0,4.0,-0.529,-0.1,0.82,629.8016492761152,2300.238649276115,-134.56435072388484,-90.0,0.0,0.0,1500,0.0,0,2520.256,-16765.38,2.339,0,-0.08,2.428,-2.12,-1.286,-2.055,4.538,45.507,1373.095,-1001.69,159.654,-282.115,350.4
8.0,0.0,6.0,0.768,2.543,0.817,629.8112011236643,2300.2472011236646,-134.57379887633567,-90.0,0.0,0.0,1500,0.0,0,2520.676,-15990.62,2.231,0,-0.088,2.356,-2.018,-1.271,-2.037,4.524,49.905,1332.14,-953.528,157.819,-279.562,349.332
-2.0,3.0,3.0,-0.576,-0.057,0.841,629.8207700920237,2300.255770092024,-134.58322990797632,-90.0,0.0,0.0,1500,0.0,0,2519.932,-15553.1,2.17,0,-0.103,2.35,-1.976,-1.293,-2.039,4.531,58.364,1329.106,-933.531,160.542,-279.955,349.848
7.0,1.0,7.0,0.37,2.511,0.877,629.8303562154691,2300.265356215469,-134.59164378453085,-90.0,0.0,0.0,1500,0.0,0,2520.313,-16929.46,2.362,0,-0.097,2.389,-1.936,-1.284,-2.033,4.535,55.319,1350.848,-914.66,159.417,-279.104,350.216
-2.0,3.0,3.0,-0.481,-0.403,0.74,629.8389595283452,2300.273959528345,-134.6000404716548,-90.0,0.0,0.0,1500,0.0,0,2519.588,-15799.2,2.204,0,-0.115,2.449,-1.876,-1.281,-2.084,4.532,65.3,1384.893,-886.495,159.062,-286.108,349.995
6.0,1.0,8.0,0.543,2.067,0.896,629.8485800650651,2300.282580065065,-134.6094199349349,-90.0,0.0,0.0,1500,0.0,0,2519.97,-17412.54,2.429,0,-0.124,2.524,-1.842,-1.287,-2.078,4.537,70.375,1427.365,-870.3,159.713,-285.191,350.363
-3.0,2.0,6.0,-0.164,-0.367,0.68,629.8562178601111,2300.291217860111,-134.617782139889,-90.0,0.0,0.0,1500,0.0,0,2519.512,-16753.23,2.337,0,-0.135,2.546,-1.853,-1.295,-2.121,4.532,76.803,1440.006,-875.652,160.778,-291.148,349.995
6.0,2.0,8.0,0.398,2.27,0.875,629.8648729480342,2300.299872948034,-134.62712705196589,-90.0,0.0,0.0,1500,0.0,0,2519.836,-16659.04,2.324,0,-0.141,2.581,-1.907,-1.281,-2.087,4.534,79.848,1459.556,-901.282,159.003,-286.435,350.105
-2.0,2.0,7.0,-0.065,-0.148,0.722,629.8735453634548,2300.308545363455,-134.6374546365452,-90.0,0.0,0.0,1500,0.0,0,2519.817,-17370.01,2.423,0,-0.164,2.503,-1.905,-1.291,-2.151,4.534,93.213,1415.567,-900.014,160.305,-295.206,350.142
7.0,1.0,8.0,0.732,2.35,0.816,629.8822351410628,2300.3172351410626,-134.64676485893727,-90.0,0.0,0.0,1500,0.0,0,2520.313,-16206.34,2.261,0,-0.173,2.409,-1.923,-1.303,-2.095,4.523,98.288,1362.14,-908.464,161.785,-287.613,349.295
-1.0,2.0,5.0,0.059,0.059,0.824,629.8899423156171,2300.324942315617,-134.65705768438295,-90.0,0.0,0.0,1500,0.0,0,2519.932,-17084.41,2.383,0,-0.182,2.387,-1.975,-1.316,-2.132,4.542,103.363,1350.005,-933.249,163.383,-292.653,350.731
7.0,1.0,6.0,0.673,2.526,0.814,629.8996669219464,2300.3336669219466,-134.66633307805358,-90.0,0.0,0.0,1500,0.0,0,2520.237,-16470.67,2.298,0,-0.194,2.314,-1.967,-1.306,-2.099,4.529,109.961,1308.713,-929.588,162.14,-288.137,349.737
-1.0,2.0,4.0,0.017,0.048,0.824,629.9084089949492,2300.343408994949,-134.67559100505073,-90.0,0.0,0.0,1500,0.0,0,2519.798,-16063.54,2.241,0,-0.213,2.372,-1.987,-1.315,-2.133,4.54,120.788,1341.41,-938.882,163.206,-292.784,350.547
7.0,1.0,6.0,0.728,2.331,0.894,629.917168569594,2300.351168569594,-134.68483143040604,-90.0,0.0,0.0,1500,0.0,0,2520.046,-17236.32,2.405,0,-0.221,2.378,-1.928,-1.304,-2.138,4.532,125.355,1344.612,-910.999,161.903,-293.439,349.921
0.0,1.0,5.0,0.194,-0.068,0.725,629.9269456809187,2300.3609456809186,-134.69305431908126,-90.0,0.0,0.0,1500,0.0,0,2519.798,-15954.16,2.226,0,-0.228,2.498,-1.874,-1.304,-2.171,4.556,129.585,1412.702,-885.65,161.903,-298.021,351.799
6.0,2.0,7.0,0.535,2.122,0.973,629.9357403640321,2300.3687403640324,-134.70125963596786,-90.0,0.0,0.0,1500,0.0,0,2519.875,-17202.9,2.4,0,-0.248,2.602,-1.823,-1.304,-2.173,4.527,140.581,1471.354,-861.287,161.903,-298.348,349.59
-1.0,2.0,7.0,0.197,-0.192,0.704,629.9445526541128,2300.378552654113,-134.71044734588716,-90.0,0.0,0.0,1500,0.0,0,2519.989,-16330.91,2.278,0,-0.237,2.619,-1.76,-1.301,-2.18,4.531,134.321,1481.129,-831.714,161.548,-299.199,349.884
4.0,3.0,7.0,0.191,1.709,0.991,629.95438258641,2300.38738258641,-134.71861741358993,-90.0,0.0,0.0,1500,0.0,0,2519.875,-16373.44,2.284,0,-0.252,2.64,-1.717,-1.299,-2.199,4.543,143.118,1493.096,-811.154,161.311,-301.883,350.842
-1.0,1.0,6.0,0.061,-0.193,0.767,629.9632301962434,2300.3962301962433,-134.72776980375647,-90.0,0.0,0.0,1500,0.0,0,2520.123,-17090.48,2.384,0,-0.249,2.67,-1.772,-1.296,-2.22,4.536,141.257,1509.95,-837.347,160.897,-304.697,350.253
7.0,2.0,5.0,0.462,2.424,0.912,629.9720955190037,2300.4050955190037,-134.73790448099635,-90.0,0.0,0.0,1500,0.0,0,2519.951,-15935.93,2.223,0,-0.261,2.59,-1.829,-1.305,-2.187,4.542,148.363,1464.444,-864.104,162.022,-300.181,350.768
0.0,1.0,6.0,0.008,0.201,0.848,629.9799785901517,2300.4139785901516,-134.74702140984823,-90.0,0.0,0.0,1500,0.0,0,2519.951,-17047.95,2.378,0,-0.254,2.509,-1.855,-1.302,-2.196,4.544,143.964,1418.938,-876.356,161.607,-301.425,350.915
6.0,3.0,7.0,0.185,2.343,0.891,629.9888794452202,2300.42287944522,-134.75712055477976,-90.0,0.0,0.0,1500,0.0,0,2520.199,-16215.45,2.262,0,-0.273,2.463,-1.942,-1.3,-2.181,4.542,154.96,1392.814,-917.617,161.37,-299.395,350.731
0.0,0.0,21.0,0.647,1.293,0.79,629.9977981198124,2300.4317981198124,-134.76720188018763,-90.0,0.0,0.0,1500,0.0,0,2519.817,-16093.92,2.245,0,-0.252,2.43,-1.953,-1.311,-2.169,4.533,142.78,1374.106,-922.828,162.791,-297.759,350.032
9.0,0.0,42.0,2.613,5.591,0.997,630.0077346496029,2300.4407346496027,-134.77626535039707,-90.0,0.0,0.0,1500,0.0,0,2520.046,-16944.65,2.364,0,-0.275,2.371,-1.998,-1.312,-2.151,4.543,155.975,1340.736,-944.233,162.85,-295.272,350.805
-11.0,18.0,52.0,-6.276,4.207,0.967,630.0166890703381,2300.449689070338,-134.78531092966193,-90.0,0.0,0.0,1500,0.0,0,2519.932,-15850.85,2.211,0,-0.26,2.436,-1.952,-1.305,-2.166,4.532,147.517,1377.309,-922.546,161.962,-297.366,349.921
-1.0,-16.0,84.0,7.361,-6.966,1.282,630.0286614178355,2300.4596614178354,-134.79333858216452,-90.0,0.0,0.0,1500,0.0,0,2519.875,-17272.78,2.41,0,-0.273,2.514,-1.907,-1.301,-2.047,4.542,155.129,1421.466,-901.0,161.548,-281.002,350.768
-19.0,35.0,77.0,-13.271,6.332,0.752,630.0386517279845,2300.4686517279847,-134.80134827201547,-90.0,0.0,0.0,1500,0.0,0,2519.264,-17430.78,2.432,0,-0.271,2.635,-1.779,-1.276,-2.144,4.536,153.776,1490.23,-840.727,158.351,-294.355,350.289
31.0,-48.0,138.0,19.61,-1.79,0.659,630.0506600367465,2300.478660036746,-134.8103399632535,-90.0,0.0,0.0,1500,0.0,0,2519.436,-17470.27,2.437,0,-0.256,2.659,-1.864,-1.311,-1.941,4.532,145.148,1503.545,-880.721,162.791,-266.471,349.921
-33.0,52.0,128.0,-22.712,7.332,0.997,630.0566863801546,2300.4866863801544,-134.8243136198454,-90.0,0.0,0.0,1500,0.0,0,2519.245,-19323.64,2.696,0,-0.297,7.575,-1.77,-1.287,-2.303,4.515,168.494,4283.612,-836.502,159.831,-316.087,348.669
54.0,-72.0,319.0,35.169,-4.42,0.896,630.0367307943143,2300.486730794314,-134.95026920568574,-90.0,0.0,-0.01,1500,0.0,0,2519.646,-18175.16,2.536,0,-0.263,-3.514,-0.018,-1.33,-2.371,4.527,149.208,-1987.086,-8.309,165.159,-325.512,349.59
-84.0,70.0,597.0,-42.966,-14.224,0.238,630.0317933154031,2300.490793315403,-134.97520668459686,-90.0,0.0,-0.01,1500,0.0,0,2519.245,-20739.49,2.893,0,-0.291,1.763,-0.649,-1.24,-3.364,4.531,165.449,997.083,-306.717,153.912,-461.792,349.884
80.0,-41.0,618.0,48.486,-0.049,1.035,630.0578739796714,2300.504873979671,-135.0081260203287,-90.0,0.0,0.0,1500,0.0,0,2518.444,-22170.54,3.093,0,-0.281,4.97,-1.674,-1.302,-2.216,4.511,159.528,2810.573,-791.156,161.607,-304.174,348.301
-26.0,117.0,511.0,-47.805,8.827,1.435,630.0869728234414,2300.518972823442,-135.07102717655852,-90.0,0.0,0.0,1500,0.0,0,2517.834,-25142.0,3.508,0,-0.318,4.644,-1.162,-1.145,-2.029,4.515,180.336,2626.021,-549.078,142.191,-278.58,348.669
30.0,-65.0,854.0,32.197,-20.587,-0.957,630.122089883109,2300.534089883109,-135.147910116891,-90.0,0.0,0.0,1500,0.0,0,2517.929,-26217.56,3.658,0,-0.278,3.565,-0.646,-1.207,-1.241,4.481,157.836,2016.244,-305.168,149.886,-170.382,346.018
97.0,-16.0,908.0,-12.869,34.542,1.334,630.1362251951422,2300.544225195142,-135.21577480485786,-90.0,0.0,0.0,1500,0.0,0,2519.684,-25846.89,3.606,0,-0.304,6.637,-0.926,-1.151,-1.933,4.495,172.723,3753.217,-437.403,142.901,-265.358,347.123
-82.0,-78.0,1318.0,3.072,-45.013,-0.646,630.1383787960822,2300.5483787960825,-135.2916212039178,-90.0,0.0,0.0,1500,0.0,0,2518.978,-28168.16,3.93,0,-0.299,2.216,-0.049,-1.046,-2.31,4.469,169.678,1253.263,-23.377,129.819,-317.134,345.097
117.0,-31.0,1385.0,-7.497,12.49,2.257,630.1515507225436,2300.5585507225433,-135.3354492774565,-90.0,0.0,0.0,1500,0.0,0,2519.741,-27897.75,3.892,0,-0.291,9.134,-0.379,-1.113,-2.299,4.492,165.449,5165.414,-179.13,138.165,-315.563,346.865
-33.0,15.0,1395.0,-9.675,8.732,-1.956,630.1527410112138,2300.562741011214,-135.41225898878616,-90.0,0.0,0.0,1500,0.0,0,2520.466,-26731.04,3.729,0,-0.311,2.731,-0.024,-0.991,-2.468,4.479,176.276,1544.669,-11.266,123.07,-338.8,345.834
42.0,-15.0,1664.0,-19.397,18.654,2.719,630.1709496988543,2300.574949698854,-135.45805030114568,-90.0,0.0,0.0,1500,0.0,0,2520.79,-27104.75,3.781,0,-0.311,6.623,0.02,-1.055,-2.014,4.477,176.783,3745.295,9.435,131.003,-276.486,345.687
-1.0,-102.0,1739.0,48.932,15.932,-0.758,630.1821768222998,2300.5851768222997,-135.51882317770023,-90.0,0.0,0.0,1500,0.0,0,2521.667,-24664.99,3.441,0,-0.305,5.686,0.177,-1.059,-2.219,4.47,173.4,3215.406,83.509,131.417,-304.566,345.134
-188.0,75.0,1556.0,-70.04,-21.431,1.821,630.1834224184587,2300.5924224184587,-135.57457758154132,-90.0,0.0,0.0,1500,0.0,0,2520.981,-26284.41,3.667,0,-0.285,4.341,0.407,-1.066,-2.64,4.45,161.727,2454.953,192.508,132.364,-362.43,343.661
23.0,-150.0,2213.0,47.63,11.345,0.833,630.2116865243134,2300.6076865243135,-135.6083134756866,-90.0,0.0,0.0,1500,0.0,0,2520.466,-26284.41,3.667,0,-0.277,8.576,0.329,-1.066,-1.503,4.432,157.329,4849.907,155.471,132.305,-206.252,342.262
