Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
-1208.0,-964.0,6884.0,-20.599,5.919,-2.506,622.2858618969661,2283.939861896966,-144.69613810303395,-89.99,-0.94,-2.07,1500,566.594,0,3201.866,-70139.35,9.785,0,-6.716,18.393,2.299,-5.711,-1.458,4.593,3811.919,10401.45,1086.185,708.941,-200.164,354.634
-1148.0,-990.0,6930.0,0.962,30.571,-4.502,622.3441023790007,2283.8531023790006,-144.69389762099934,-89.99,-0.9,-2.11,1500,547.508,0,3201.275,-69097.21,9.64,0,-6.53,17.945,2.431,-5.977,-1.583,4.671,3706.864,10148.13,1148.853,741.973,-217.314,360.71
-1163.0,-1002.0,6873.0,-11.397,17.325,-3.466,622.4013441021377,2283.764344102138,-144.69065589786223,-89.99,-0.86,-2.15,1500,528.603,0,3201.103,-67869.73,9.468,0,-6.385,18.606,2.388,-5.997,-1.699,4.536,3624.478,10522.12,1128.574,744.518,-233.285,350.253
-1196.0,-1010.0,6840.0,-19.867,12.695,-3.431,622.459587067619,2283.679587067619,-144.6884129323809,-89.99,-0.82,-2.18,1500,509.874,0,3201.79,-66074.09,9.218,0,-6.33,17.744,2.728,-6.024,-1.953,4.368,3593.181,10034.37,1289.115,747.833,-268.107,337.328
-1143.0,-1030.0,6933.0,-5.671,31.226,-3.348,622.5178312766875,2283.5978312766874,-144.68816872331246,-89.99,-0.79,-2.22,1500,491.314,0,3200.512,-65238.56,9.101,0,-6.353,17.855,2.841,-6.252,-1.926,4.237,3606.208,10097.4,1342.347,776.07,-264.311,327.165
-1188.0,-1053.0,6854.0,-12.938,10.569,-3.299,622.5790767305873,2283.5090767305874,-144.6859232694126,-89.99,-0.75,-2.26,1500,473.277,0,3200.855,-66247.27,9.242,0,-6.173,18.434,2.513,-6.07,-1.961,4.296,3503.859,10424.37,1187.439,753.516,-269.155,331.731
-1184.0,-1060.0,6841.0,-13.45,20.663,-3.101,622.6353234305641,2283.422323430564,-144.68867656943596,-89.99,-0.72,-2.29,1500,456.086,0,3199.596,-64898.27,9.054,0,-6.072,17.017,2.597,-6.232,-2.404,4.08,3446.341,9623.127,1227.151,773.702,-329.963,315.051
-1154.0,-1074.0,6922.0,-6.685,26.706,-1.916,622.6955713778643,2283.341571377864,-144.6844286221357,-89.99,-0.68,-2.33,1500,439.445,0,3200.092,-67957.84,9.481,0,-5.9,18.188,2.67,-6.284,-2.302,4.002,3349.238,10285.66,1261.794,780.095,-316.021,309.012
-1206.0,-1099.0,6839.0,-16.034,3.579,-3.014,622.7518205737359,2283.262820573736,-144.68617942626403,-89.99,-0.65,-2.36,1500,422.96,0,3198.337,-67477.79,9.414,0,-6.189,17.514,2.457,-6.289,-2.382,4.007,3512.995,9904.084,1161.104,780.746,-326.952,309.454
-1167.0,-1106.0,6837.0,-8.674,23.219,-4.086,622.8080710194283,2283.1860710194283,-144.68592898057165,-89.99,-0.62,-2.39,1500,406.618,0,3199.005,-68246.48,9.521,0,-6.027,17.633,2.686,-6.622,-2.66,3.939,3420.797,9971.668,1269.258,822.007,-365.179,304.151
-1156.0,-1116.0,6887.0,-11.38,22.265,-3.048,622.8673227161919,2283.110322716192,-144.68567728380813,-89.99,-0.59,-2.42,1500,390.414,0,3199.482,-68802.49,9.598,0,-5.904,17.894,2.598,-6.344,-2.504,3.964,3351.268,10118.97,1227.715,787.554,-343.709,306.066
-1202.0,-1130.0,6826.0,-20.145,7.212,-2.554,622.9225756652781,2283.0355756652784,-144.6874243347218,-89.99,-0.56,-2.45,1500,374.337,0,3200.302,-66651.37,9.298,0,-5.905,17.575,2.353,-6.201,-2.735,3.819,3351.944,9938.634,1111.956,769.854,-375.455,294.909
-1149.0,-1143.0,6855.0,-6.208,25.923,-4.063,622.9768298679403,2282.97282986794,-144.68617013205971,-89.99,-0.53,-2.48,1500,358.384,0,3199.902,-69194.44,9.653,0,-5.905,17.713,2.501,-6.708,-2.563,3.762,3351.775,10016.67,1181.947,832.78,-351.826,290.49
-1162.0,-1156.0,6855.0,-11.673,16.283,-4.189,623.0260853254323,2282.909085325432,-144.68891467456766,-89.99,-0.51,-2.5,1500,342.551,0,3199.616,-66362.73,9.258,0,-5.818,17.519,2.466,-6.5,-2.857,3.831,3302.546,9906.948,1165.047,806.971,-392.212,295.829
-1183.0,-1161.0,6833.0,-21.859,13.442,-3.641,623.0763420390098,2282.84634203901,-144.68865796099016,-89.99,-0.48,-2.53,1500,326.839,0,3200.893,-64877.0,9.051,0,-5.74,17.621,2.415,-6.339,-2.834,3.607,3258.224,9964.59,1141.248,786.903,-389.07,278.523
-1144.0,-1169.0,6874.0,-10.038,25.174,-3.048,623.1256000099295,2282.7886000099297,-144.68639999007053,-89.99,-0.46,-2.55,1500,311.247,0,3200.989,-65481.62,9.135,0,-5.755,17.77,2.875,-6.556,-3.043,3.665,3266.682,10049.03,1358.542,813.837,-417.674,282.978
-1173.0,-1193.0,6838.0,-11.016,8.66,-3.118,623.1728592394493,2282.7318592394495,-144.68814076055077,-89.99,-0.43,-2.58,1500,295.774,0,3200.855,-63995.89,8.928,0,-5.729,17.672,2.626,-6.359,-2.955,3.56,3251.795,9993.578,1240.671,789.389,-405.565,274.914
-1170.0,-1192.0,6818.0,-15.644,15.445,-3.256,623.2191197288283,2282.6781197288283,-144.68888027117166,-89.99,-0.41,-2.6,1500,280.42,0,3199.844,-63631.29,8.877,0,-5.66,17.512,2.573,-6.456,-3.097,3.472,3212.886,9903.409,1215.745,801.406,-425.071,268.139
-1137.0,-1199.0,6880.0,-9.161,17.622,-3.266,623.2593814793272,2282.6333814793275,-144.68761852067271,-89.99,-0.39,-2.62,1500,265.185,0,3199.997,-65663.92,9.161,0,-5.738,17.993,2.602,-6.798,-3.271,3.708,3256.87,10175.43,1229.264,843.85,-448.962,286.292
-1166.0,-1223.0,6840.0,-12.122,4.189,-3.185,623.3036444922077,2282.5866444922076,-144.6883555077922,-89.99,-0.37,-2.64,1500,249.863,0,3198.872,-65955.6,9.201,0,-5.746,17.688,2.717,-6.266,-3.066,3.445,3261.607,10002.68,1283.622,777.846,-420.882,266.003
-1144.0,-1219.0,6831.0,-11.375,16.819,-3.484,623.3439087687328,2282.5389087687327,-144.6920912312671,-89.99,-0.35,-2.66,1500,234.831,0,3197.708,-69434.46,9.687,0,-5.71,16.76,2.707,-6.586,-3.315,3.111,3241.307,9478.183,1279.116,817.626,-455.05,240.228
-1128.0,-1223.0,6874.0,-11.2,17.85,-3.569,623.3811743101669,2282.4931743101665,-144.6898256898331,-89.99,-0.33,-2.68,1500,220.627,0,3198.853,-69255.2,9.662,0,-5.424,18.038,2.626,-6.35,-3.421,3.224,3078.903,10200.54,1240.812,788.264,-469.581,248.918
-1164.0,-1238.0,6843.0,-16.839,3.029,-3.162,623.4214411177753,2282.4524411177754,-144.6895588822247,-89.99,-0.31,-2.7,1500,207.632,0,3198.566,-69963.13,9.76,0,-5.311,17.71,2.477,-6.48,-3.208,3.196,3014.787,10015.32,1170.54,804.484,-440.388,246.782
-1126.0,-1233.0,6829.0,-10.807,20.327,-3.411,623.4557091928249,2282.4167091928252,-144.6912908071751,-89.99,-0.3,-2.71,1500,195.846,0,3199.73,-69586.38,9.708,0,-5.483,17.453,2.733,-6.528,-3.488,3.045,3112.23,9870.038,1291.368,810.404,-478.81,235.146
-1119.0,-1242.0,6860.0,-10.103,14.583,-3.663,623.4859785365838,2282.378978536584,-144.69402146341616,-89.99,-0.28,-2.73,1500,185.264,0,3200.264,-68805.53,9.599,0,-5.509,17.219,2.434,-6.435,-3.551,3.057,3127.286,9737.397,1149.979,798.861,-487.385,236.067
-1144.0,-1249.0,6863.0,-19.504,2.752,-3.609,623.5232491503214,2282.340249150321,-144.6947508496786,-89.99,-0.27,-2.74,1500,175.881,0,3200.34,-68383.2,9.54,0,-5.373,17.515,2.672,-6.488,-3.381,3.322,3049.975,9904.926,1262.639,805.372,-464.148,256.54
-1103.0,-1246.0,6857.0,-11.002,19.725,-3.709,623.5595210353083,2282.3015210353083,-144.6934789646918,-90.0,-0.25,-2.76,1500,167.692,0,3201.122,-65955.6,9.201,0,-5.548,18.075,2.679,-6.177,-3.456,3.251,3149.447,10221.61,1266.019,766.776,-474.425,251.054
-1114.0,-1259.0,6841.0,-4.981,8.188,-3.479,623.5897941928163,2282.263794192816,-144.69620580718382,-90.0,-0.24,-2.77,1500,160.685,0,3201.599,-65995.09,9.207,0,-5.519,18.028,2.137,-6.205,-3.512,3.015,3132.868,10194.82,1009.858,770.269,-482.017,232.827
-1128.0,-1255.0,6839.0,-14.582,7.874,-3.972,623.6160686241185,2282.2310686241185,-144.69793137588155,-90.0,-0.23,-2.78,1500,154.853,0,3200.741,-64995.49,9.067,0,-5.446,17.897,2.466,-6.492,-3.736,2.824,3091.422,10120.66,1165.188,805.964,-512.847,218.098
-1100.0,-1257.0,6896.0,-13.896,19.41,-3.406,623.6483443304894,2282.1933443304893,-144.70265566951056,-90.0,-0.22,-2.79,1500,150.185,0,3200.302,-64387.83,8.983,0,-5.393,17.492,2.633,-5.927,-3.499,2.906,3061.309,9892.117,1244.051,735.816,-480.316,224.394
-1121.0,-1284.0,6894.0,-9.786,3.258,-2.99,623.6836213132049,2282.1566213132046,-144.70637868679512,-90.0,-0.21,-2.8,1500,146.672,0,3200.34,-64682.55,9.024,0,-5.545,17.368,2.354,-5.843,-3.331,3.221,3147.755,9822.005,1112.52,725.397,-457.275,248.697
-1111.0,-1273.0,6844.0,-11.242,9.608,-3.75,623.7118995735417,2282.129899573542,-144.70610042645828,-90.0,-0.2,-2.81,1500,144.306,0,3200.779,-62589.15,8.732,0,-5.386,17.785,2.384,-6.205,-3.469,3.343,3057.249,10057.62,1126.461,770.269,-476.126,258.123
-1087.0,-1262.0,6860.0,-9.156,16.057,-3.114,623.7351791127783,2282.1091791127783,-144.70382088722175,-90.0,-0.19,-2.82,1500,143.29,0,3200.741,-63482.41,8.856,0,-5.387,18.069,2.393,-6.281,-3.606,3.22,3057.757,10218.07,1130.686,779.681,-494.978,248.66
-1116.0,-1279.0,6866.0,-11.244,0.439,-2.472,623.759459932194,2282.077459932194,-144.70254006780598,-90.0,-0.18,-2.83,1500,144.829,0,3200.531,-61665.51,8.603,0,-5.373,18.299,2.675,-5.832,-3.603,3.029,3049.975,10348.19,1264.188,724.036,-494.585,233.931
-1091.0,-1272.0,6875.0,-10.856,9.316,-3.287,623.7767420330698,2282.05274203307,-144.70325796693018,-90.0,-0.17,-2.84,1500,149.656,0,3199.692,-63026.67,8.793,0,-5.511,17.668,2.554,-5.899,-3.679,2.879,3127.963,9991.219,1206.591,732.264,-504.993,222.296
-1083.0,-1265.0,6867.0,-8.734,13.275,-3.378,623.7940254166878,2282.028025416688,-144.69997458331227,-90.0,-0.16,-2.85,1500,158.025,0,3199.444,-65165.64,9.091,0,-5.29,17.341,2.747,-6.013,-3.505,2.923,3002.607,9806.499,1297.987,746.412,-481.167,225.683
-1111.0,-1254.0,6819.0,-11.596,2.961,-3.551,623.8023100843312,2282.014310084331,-144.6936899156688,-90.0,-0.15,-2.86,1500,168.422,0,3198.872,-63351.77,8.838,0,-5.07,17.635,3.377,-6.144,-3.389,3.217,2878.098,9973.017,1595.55,762.751,-465.195,248.439
-1085.0,-1229.0,6833.0,-6.156,12.779,-3.427,623.7955960372849,2281.9945960372847,-144.70040396271514,-90.0,-0.14,-2.87,1500,180.43,0,3199.978,-64752.43,9.033,0,-5.728,17.786,2.936,-5.794,-3.265,3.46,3251.119,10058.3,1387.129,719.3,-448.177,267.182
-1091.0,-1221.0,6865.0,-1.666,9.189,-3.857,623.7858832768346,2281.9508832768347,-144.71311672316537,-90.0,-0.14,-2.87,1500,193.936,0,3199.825,-61887.3,8.634,0,-5.628,17.29,2.54,-5.367,-3.133,3.536,3194.447,9777.51,1200.113,666.319,-430.045,273.073
-1111.0,-1194.0,6839.0,-6.908,4.652,-3.507,623.7751718042678,2281.918171804268,-144.7198281957322,-90.0,-0.13,-2.88,1500,209.451,0,3200.493,-61920.72,8.638,0,-5.222,16.978,2.722,-5.381,-2.999,3.489,2964.206,9601.386,1286.016,668.036,-411.718,269.428
-1086.0,-1158.0,6823.0,-0.074,12.992,-3.15,623.7584616208728,2281.901461620873,-144.7185383791271,-90.0,-0.12,-2.89,1500,227.367,0,3200.264,-62865.64,8.77,0,-5.55,17.581,2.804,-5.555,-2.863,3.462,3150.124,9942.005,1325.166,689.583,-392.997,267.366
-1101.0,-1145.0,6809.0,2.594,5.828,-3.012,623.7337527279398,2281.8937527279395,-144.7172472720603,-90.0,-0.11,-2.9,1500,247.703,0,3200.188,-61507.52,8.581,0,-5.539,18.407,2.628,-5.542,-2.771,3.325,3144.203,10409.2,1241.797,688.044,-380.364,256.761
-1105.0,-1117.0,6812.0,-1.956,8.77,-3.211,623.7040451267593,2281.8820451267593,-144.71895487324065,-90.0,-0.1,-2.9,1500,270.459,0,3199.711,-61811.34,8.623,0,-5.498,18.095,2.591,-5.466,-2.653,3.239,3120.688,10232.74,1224.194,678.514,-364.131,250.133
-1086.0,-1083.0,6829.0,2.381,13.254,-3.118,623.6793388186243,2281.869338818624,-144.71966118137578,-90.0,-0.1,-2.91,1500,295.676,0,3199.94,-61935.91,8.641,0,-5.354,18.103,2.869,-5.288,-2.297,3.193,3038.979,10237.62,1355.584,656.433,-315.367,246.524
-1105.0,-1058.0,6778.0,3.336,2.656,-2.328,623.6506338048281,2281.864633804828,-144.71836619517197,-90.0,-0.09,-2.92,1500,323.52,0,3200.378,-61054.8,8.518,0,-5.025,18.627,2.95,-5.285,-1.944,3.256,2852.553,10533.58,1393.889,656.137,-266.864,251.422
-1088.0,-1021.0,6739.0,7.057,8.267,-3.073,623.6179300866658,2281.864930086666,-144.71706991333423,-90.0,-0.08,-2.93,1500,354.064,0,3199.291,-62455.46,8.713,0,-5.02,18.895,3.493,-5.518,-1.753,3.466,2849.677,10685.27,1650.472,685.025,-240.616,267.66
-1069.0,-986.0,6781.0,8.255,10.68,-3.286,623.5742276654337,2281.8732276654337,-144.7207723345663,-90.0,-0.07,-2.93,1500,387.191,0,3200.626,-60969.73,8.506,0,-5.141,17.998,3.607,-5.462,-1.526,3.561,2918.36,10178.3,1704.408,678.04,-209.524,274.951
-1087.0,-950.0,6785.0,2.215,2.018,-2.593,623.5245265424294,2281.8735265424293,-144.7214734575706,-90.0,-0.06,-2.94,1500,421.658,0,3199.482,-61021.39,8.513,0,-5.254,18.231,3.71,-5.129,-1.426,3.561,2982.476,10309.93,1753.134,636.78,-195.713,274.951
-1078.0,-903.0,6732.0,10.696,8.947,-2.879,623.4698267189517,2281.8628267189515,-144.72117328104827,-90.0,-0.06,-2.94,1500,456.143,0,3200.55,-61355.6,8.56,0,-4.832,17.716,4.123,-4.853,-1.443,3.486,2742.761,10018.69,1948.177,602.446,-198.135,269.207
-1077.0,-859.0,6679.0,16.75,9.985,-2.714,623.4181281963009,2281.853128196301,-144.7188718036991,-90.0,-0.05,-2.95,1500,490.246,0,3199.921,-59821.25,8.346,0,-4.429,17.106,5.75,-4.782,-1.245,3.364,2514.212,9673.857,2716.942,593.625,-170.905,259.78
-1086.0,-818.0,6693.0,9.488,4.059,-2.535,623.3574309757784,2281.856430975778,-144.72256902422166,-90.0,-0.05,-2.96,1500,525.575,0,3199.711,-61750.58,8.615,0,-4.626,15.507,7.071,-4.925,-1.003,3.178,2625.695,8769.136,3341.22,611.384,-137.719,245.383
-1067.0,-778.0,6755.0,10.823,8.89,-2.563,623.2857350586869,2281.866735058687,-144.72826494131306,-90.0,-0.04,-2.96,1500,562.639,0,3199.902,-59468.81,8.296,0,-4.542,13.944,8.114,-5.146,-0.844,3.056,2578.328,7885.312,3834.109,638.852,-115.857,235.957
-1067.0,-728.0,6752.0,15.224,6.255,-2.282,623.2060404463306,2281.869040446331,-144.72995955366935,-90.0,-0.03,-2.97,1500,601.64,0,3199.978,-60848.2,8.489,0,-4.57,13.652,8.276,-5.071,-0.708,2.949,2594.229,7720.311,3910.577,629.499,-97.137,227.745
-1077.0,-652.0,6682.0,19.539,5.114,-2.328,623.118347140015,2281.8643471400146,-144.73165285998505,-90.0,-0.03,-2.97,1500,642.136,0,3200.092,-60076.47,8.381,0,-4.136,13.427,8.396,-4.953,-0.501,2.887,2347.917,7593.063,3967.47,614.818,-68.794,222.921
-1075.0,-573.0,6652.0,27.676,11.393,-2.035,623.0266551410464,2281.8516551410466,-144.73334485895353,-90.0,-0.03,-2.97,1500,683.793,0,3199.253,-59812.14,8.344,0,-3.942,13.036,8.823,-4.68,-0.348,2.939,2237.449,7371.939,4168.992,581.016,-47.717,226.935
-1090.0,-506.0,6671.0,25.495,7.442,-1.554,622.9209644507332,2281.8389644507333,-144.73803554926675,-90.0,-0.02,-2.98,1500,726.652,0,3200.188,-61130.77,8.528,0,-3.869,12.644,9.319,-4.369,-0.53,3.025,2196.341,7150.14,4403.606,542.361,-72.722,233.6
-1100.0,-432.0,6705.0,25.162,7.39,-1.842,622.8022750703846,2281.8242750703844,-144.7427249296154,-90.0,-0.02,-2.98,1500,770.77,0,3199.577,-59414.12,8.289,0,-3.837,11.831,9.512,-4.165,-0.62,3.179,2178.07,6690.363,4494.72,517.084,-85.093,245.457
-1100.0,-350.0,6683.0,35.282,13.933,-1.857,622.6765870013112,2281.809587001311,-144.7444129986889,-90.0,-0.02,-2.98,1500,816.166,0,3200.207,-61395.1,8.565,0,-3.737,11.887,9.719,-4.013,-0.688,3.307,2121.06,6722.386,4592.312,498.141,-94.387,255.399
-1115.0,-265.0,6614.0,29.142,6.419,-1.515,622.5429002448248,2281.798900244825,-144.74409975517526,-90.0,-0.02,-2.98,1500,862.746,0,3199.692,-59164.98,8.254,0,-3.528,12.42,9.542,-3.879,-0.599,3.351,2002.81,7023.735,4508.662,481.507,-82.213,258.786
-1112.0,-189.0,6572.0,36.701,7.099,-0.984,622.4082148022387,2281.787214802239,-144.74578519776128,-90.0,-0.02,-2.98,1500,910.522,0,3200.054,-60067.36,8.38,0,-3.322,12.486,10.194,-3.78,-0.359,3.432,1885.574,7060.982,4816.929,469.253,-49.223,265.046
-1108.0,-118.0,6616.0,42.949,9.696,-1.141,622.2745306748676,2281.7765306748674,-144.74846932513236,-90.0,-0.01,-2.99,1500,957.873,0,3200.378,-60586.91,8.452,0,-2.54,12.251,10.825,-3.695,0.032,3.479,1441.84,6928.173,5114.915,458.716,4.386,268.655
-1129.0,-28.0,6619.0,36.535,4.516,-1.066,622.1358478640273,2281.7628478640277,-144.7531521359727,-90.0,-0.01,-2.99,1500,1002.974,0,3199.539,-59590.34,8.313,0,-1.982,12.348,10.828,-3.607,0.582,3.488,1125.153,6982.78,5116.182,447.765,79.922,269.354
-1133.0,70.0,6554.0,46.891,10.493,-0.893,621.9891663710349,2281.761166371035,-144.75683362896504,-90.0,-0.01,-2.98,1500,1045.7,0,3200.092,-61136.84,8.529,0,-1.547,11.858,11.413,-3.608,1.173,3.394,877.995,6705.532,5392.763,447.942,160.956,262.063
-1139.0,170.0,6498.0,56.099,14.271,-0.971,621.8364861972091,2281.765486197209,-144.7635138027909,-90.0,-0.01,-2.98,1500,1085.938,0,3199.406,-58931.03,8.221,0,-1.476,11.531,11.655,-3.53,1.833,3.24,838.071,6520.644,5507.395,438.175,251.547,250.207
-1161.0,293.0,6462.0,46.599,6.851,-0.599,621.6708073438696,2281.77080734387,-144.77219265613044,-90.0,-0.01,-2.98,1500,1123.596,0,3200.073,-59736.18,8.334,0,-1.273,11.891,11.426,-3.402,2.482,3.021,722.866,6724.577,5398.959,422.31,340.633,233.269
-1148.0,399.0,6482.0,58.162,12.022,-0.773,621.4971298123374,2281.7751298123376,-144.77987018766257,-90.0,-0.01,-2.98,1500,1158.579,0,3199.73,-61167.22,8.533,0,-1.039,11.765,12.031,-3.325,2.946,2.763,589.898,6653.453,5684.694,412.779,404.452,213.385
-1145.0,517.0,6442.0,65.372,7.717,-0.491,621.3114536039352,2281.7784536039353,-144.78554639606475,-90.0,-0.01,-2.98,1500,1190.8,0,3199.806,-59848.6,8.349,0,-0.989,12.09,12.292,-3.105,3.274,2.465,561.139,6837.162,5808.198,385.49,449.42,190.334
-1160.0,670.0,6323.0,56.874,-1.705,-0.38,621.1217787199869,2281.790778719987,-144.7932212800132,-90.0,-0.01,-2.98,1500,1220.19,0,3199.31,-60863.39,8.491,0,-1.152,11.821,12.865,-2.974,4.045,2.121,654.182,6684.97,6079.005,369.21,555.197,163.785
-1124.0,758.0,6380.0,78.918,10.766,-1.034,620.9311051618172,2281.802105161817,-144.80689483818284,-90.0,-0.01,-2.98,1500,1246.689,0,3199.425,-61677.66,8.605,0,-1.196,11.054,13.153,-2.883,5.056,1.748,678.881,6251.148,6215.183,357.845,694.029,134.99
-1131.0,877.0,6344.0,64.77,0.093,-0.281,620.7324329307528,2281.8124329307525,-144.8175670692472,-90.0,-0.01,-2.98,1500,1270.241,0,3199.539,-62182.02,8.675,0,-0.93,12.347,13.131,-2.798,5.795,1.387,527.643,6982.274,6204.762,347.308,795.42,107.079
-1132.0,1009.0,6285.0,56.935,-2.245,-1.252,620.5267620281214,2281.8187620281215,-144.8292379718785,-89.99,-0.01,-2.97,1500,1290.785,0,3197.994,-65335.78,9.115,0,-0.691,11.646,13.459,-2.699,6.427,1.035,391.968,6585.868,6359.529,335.054,882.215,79.941
-1094.0,1066.0,6376.0,86.022,8.811,-1.962,620.3070924552522,2281.8220924552525,-144.8419075447477,-89.99,-0.01,-2.97,1500,1308.263,0,3199.024,-65657.84,9.16,0,-0.099,11.826,13.748,-2.617,6.808,0.67,55.995,6687.667,6495.988,324.931,934.449,51.772
-1095.0,1178.0,6277.0,65.963,-1.933,-0.597,620.0714242134757,2281.8224242134756,-144.8555757865243,-89.99,-0.01,-2.97,1500,1322.601,0,3198.07,-67462.6,9.412,0,0.055,11.855,13.73,-2.488,6.802,0.354,-31.466,6704.184,6487.539,308.889,933.729,27.359
-1060.0,1267.0,6293.0,62.548,2.334,-3.197,619.8297573041234,2281.8337573041235,-144.8682426958766,-89.99,-0.01,-2.97,1500,1333.717,0,3198.967,-68759.95,9.593,0,0.06,11.519,14.505,-2.372,7.218,0.072,-34.172,6514.239,6853.685,294.445,990.806,5.56
-1027.0,1285.0,6453.0,72.984,-4.138,-2.059,619.5840917285285,2281.8450917285286,-144.8809082714715,-89.99,0.0,-2.97,1500,1343.133,0,3199.386,-67954.8,9.48,0,-0.051,12.189,14.225,-2.261,7.799,-0.138,29.097,6892.948,6721.731,280.711,1070.532,-10.678
-1001.0,1347.0,6351.0,57.005,-12.537,-0.53,619.3354274880255,2281.8554274880253,-144.89357251197453,-89.99,0.0,-2.97,1500,1352.548,0,3198.681,-71409.36,9.962,0,0.024,12.499,14.527,-2.122,8.16,-0.419,-13.534,7068.061,6864.387,263.426,1120.147,-32.33
-939.0,1363.0,6420.0,75.751,3.802,-3.738,619.07876458395,2281.85776458395,-144.91123541604995,-89.99,0.0,-2.97,1500,1361.964,0,3198.891,-71710.16,10.004,0,0.435,11.479,14.075,-2.021,8.416,-0.708,-246.651,6491.486,6650.474,250.935,1155.297,-54.644
-937.0,1374.0,6561.0,67.404,-13.354,-2.986,618.8151030176393,2281.8571030176395,-144.9208969823607,-89.98,-0.01,-2.97,1500,1371.379,0,3198.528,-73806.59,10.297,0,0.785,12.851,14.559,-1.878,8.301,-0.983,-445.764,7267.444,6879.315,233.117,1139.391,-75.891
-919.0,1424.0,6418.0,48.979,-16.671,-1.224,618.5364427904317,2281.8574427904314,-144.9315572095683,-89.98,-0.01,-2.97,1500,1380.794,0,3199.138,-74724.16,10.425,0,1.048,12.908,14.585,-1.754,7.857,-1.277,-594.803,7299.467,6891.426,217.785,1078.452,-98.647
-874.0,1383.0,6586.0,85.381,1.424,-3.581,618.2467839036669,2281.8607839036667,-144.94721609633302,-89.98,-0.01,-2.97,1500,1390.21,0,3199.577,-73709.36,10.283,0,0.699,11.233,14.525,-1.652,7.686,-1.443,-397.043,6352.272,6863.542,205.117,1055.019,-111.461
-887.0,1414.0,6673.0,64.077,-15.054,-3.991,617.9581263586863,2281.8661263586864,-144.95487364131372,-89.98,-0.01,-2.97,1500,1399.625,0,3200.302,-74490.2,10.392,0,0.864,13.26,14.759,-1.509,7.467,-1.48,-490.594,7498.85,6973.809,187.358,1024.974,-114.259
-868.0,1479.0,6504.0,37.218,-12.069,-2.496,617.680470156832,2281.8724701568317,-144.96152984316797,-89.98,-0.01,-2.97,1500,1409.04,0,3201.103,-72876.87,10.167,0,0.833,12.829,14.797,-1.413,7.819,-1.62,-472.662,7254.635,6991.975,175.459,1073.346,-125.085
-832.0,1407.0,6703.0,85.358,-7.02,-1.731,617.4078152994481,2281.878815299448,-144.9721847005519,-89.98,-0.01,-2.97,1500,1418.456,0,3200.989,-74228.91,10.356,0,1.207,11.923,15.042,-1.303,8.358,-1.826,-685.141,6742.61,7107.733,161.726,1147.312,-140.992
-832.0,1448.0,6686.0,64.657,-13.943,-4.708,617.1221617878796,2281.8801617878794,-144.98083821212046,-89.98,-0.01,-2.97,1500,1427.871,0,3200.436,-73870.39,10.306,0,1.282,13.367,14.747,-1.148,7.954,-2.007,-727.602,7559.355,6968.316,142.546,1091.805,-154.948
-809.0,1523.0,6623.0,36.507,-8.878,-3.62,616.8345096234729,2281.8875096234733,-144.9864903765271,-89.98,-0.01,-2.97,1500,1437.248,0,3199.959,-74766.7,10.431,0,1.3,12.619,14.945,-1.057,7.899,-2.145,-737.753,7135.983,7061.684,131.239,1084.277,-165.626
-805.0,1468.0,6814.0,80.769,-17.719,-1.592,616.540858807576,2281.898858807576,-144.99214119242401,-89.98,-0.01,-2.97,1500,1446.099,0,3199.596,-76677.79,10.697,0,0.929,12.769,15.391,-0.936,7.802,-2.272,-527.474,7220.927,7272.64,116.203,1070.99,-175.458
-795.0,1536.0,6665.0,56.443,-8.575,-3.805,616.241209341538,2281.907209341538,-144.99879065846199,-89.98,-0.01,-2.98,1500,1454.277,0,3199.883,-76671.71,10.696,0,0.89,12.933,15.047,-0.833,7.522,-2.388,-505.143,7313.624,7109.846,103.417,1032.567,-184.369
-771.0,1559.0,6730.0,53.139,-7.218,-4.075,615.9485612267094,2281.9135612267096,-145.00343877329053,-89.98,-0.01,-2.98,1500,1461.783,0,3200.035,-76787.16,10.712,0,1.118,12.334,15.41,-0.74,7.628,-2.482,-634.728,6975.027,7281.653,91.873,1047.099,-191.623
